category,drop,target,task,train_path,valid_path,test_path,model,gpu,cross_f,exp_id,train time (sec),logloss_val,logloss_test,log_path,nu,cross_type,opt_params,nn_model,auc_val,auc_test
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v38_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v125_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v72_v125_', 'v31_v3_v66_v110_v75_v24_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 14], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 16, 20], [0, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]]",38121977948019413712,1.6364755630493164,0.5071615976407858,0.4880232483180104,/dnn2lr/models/linear/output/38121977948019413712/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6887407174394176,0.728707843731961
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v110_v72_v113_', 'v71_v113_', 'v24_v113_', 'v110_v72_', 'v38_v72_v113_', 'v52_v72_', 'v52_v72_v113_', 'v52_v113_', 'v71_v72_v113_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 19], [14, 19], [4, 16, 19], [11, 19], [6, 19], [4, 16], [14, 16, 19], [15, 16], [15, 16, 19], [15, 19], [11, 16, 19]]",27718025037382636915,1.71240496635437,0.5070596574406538,0.488596227764637,/dnn2lr/models/linear/output/27718025037382636915/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6882716742874476,0.7266718806563023
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v110_v72_v113_', 'v110_v24_v72_v113_', 'v38_v72_v113_', 'v24_v38_v113_', 'v24_v38_v72_v113_', 'v24_v72_v113_', 'v38_v52_v72_v113_', 'v38_v113_v125_', 'v113_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 19], [14, 19], [4, 16, 19], [4, 6, 16, 19], [14, 16, 19], [6, 14, 19], [6, 14, 16, 19], [6, 16, 19], [14, 15, 16, 19], [14, 19, 20], [19, 20]]",55223348838583613150,1.6972250938415527,0.5054501985575605,0.4884090503571012,/dnn2lr/models/linear/output/55223348838583613150/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6904876925323836,0.7274451124656343
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v113_', 'v38_v113_', 'v52_v113_', 'v31_v38_', 'v24_v113_', 'v24_v72_', 'v38_v72_', 'v113_v125_', 'v30_v113_', 'v30_v38_', 'v110_v38_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 19], [14, 19], [15, 19], [0, 14], [6, 19], [6, 16], [14, 16], [19, 20], [8, 19], [8, 14], [4, 14]]",41927174008056432068,1.7232201099395752,0.5062342789123899,0.4879290060695833,/dnn2lr/models/linear/output/41927174008056432068/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",dense,0.6894821988293582,0.7281101101664237
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Month_Occupation_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[0, 1], [0, 1, 2, 3, 4], [1, 4]]",16321697840119544951,1.993670463562012,2.222460932768881,2.234621636523555,/dnn2lr/models/linear/output/16321697840119544951/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [0, 1], [1, 3]]",37731680895828663722,1.714468479156494,2.1357587874467883,2.149105079859495,/dnn2lr/models/linear/output/37731680895828663722/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Month_Occupation_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [0, 1], [1, 3]]",11034221027101933823,1.6265552043914795,2.1290892629857576,2.1425845232866703,/dnn2lr/models/linear/output/11034221027101933823/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2], [0, 1]]",51648009144512072235,2.110416889190674,2.2174544578551183,2.2296580489464106,/dnn2lr/models/linear/output/51648009144512072235/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v56_', 'v107_v72_v56_', 'v113_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v24_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v38_v56_', 'v107_v38_', 'v107_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21], [9, 16, 21], [19, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [6, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [14, 21], [9, 14], [9, 21]]",93960088748431252249,1.6924669742584229,0.5072964050018761,0.4889534065323047,/dnn2lr/models/linear/output/93960088748431252249/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6876453472042783,0.7263428978857047
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v112_v113_', 'v112_v56_', 'v52_v112_', 'v24_v112_', 'v24_v56_', 'v113_v56_', 'v112_v113_v56_', 'v24_v113_', 'v107_v52_', 'v72_v112_v113_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 18], [18, 19], [18, 21], [15, 18], [6, 18], [6, 21], [19, 21], [18, 19, 21], [6, 19], [9, 15], [16, 18, 19]]",44874343442576750113,1.7343189716339111,0.507688784044502,0.4900456779167483,/dnn2lr/models/linear/output/44874343442576750113/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6879823841997056,0.7248260916357658
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v113_', 'v72_v112_v113_', 'v72_v113_', 'v112_v56_', 'v24_v72_v112_v56_', 'v113_v56_', 'v72_v112_', 'v24_v112_v113_', 'v107_v112_v113_', 'v31_v112_v113_', 'v107_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[18, 19], [16, 18, 19], [16, 19], [18, 21], [6, 16, 18, 21], [19, 21], [16, 18], [6, 18, 19], [9, 18, 19], [0, 18, 19], [9, 18]]",20163983102039399853,1.801872730255127,0.5072686056144137,0.4909089526157379,/dnn2lr/models/linear/output/20163983102039399853/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6879262113671345,0.7229127327339081
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v24_v112_', 'v24_v113_', 'v112_v56_', 'v107_v56_', 'v112_v113_', 'v107_v112_', 'v72_v113_', 'v113_v56_', 'v72_v112_v113_', 'v24_v56_', 'v31_v38_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[6, 18], [6, 19], [18, 21], [9, 21], [18, 19], [9, 18], [16, 19], [19, 21], [16, 18, 19], [6, 21], [0, 14]]",72617801285967940381,1.624150276184082,0.5075013184088415,0.489468302095047,/dnn2lr/models/linear/output/72617801285967940381/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",dense,0.6874936805563356,0.7263792816679548
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [0, 1, 2, 3, 4], [1, 2]]",88032205469323793038,1.725266695022583,2.1360443075586644,2.1504076914414765,/dnn2lr/models/linear/output/88032205469323793038/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2], [1, 3]]",19298525779537297782,1.752119541168213,2.1284682666989307,2.1421464832549293,/dnn2lr/models/linear/output/19298525779537297782/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2], [1, 3]]",15452140780675040565,1.8000915050506592,2.133512352391013,2.1471396609383326,/dnn2lr/models/linear/output/15452140780675040565/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 3], [1, 3, 4]]",86078232809659036394,1.922147750854492,2.1347009257493275,2.147657292680194,/dnn2lr/models/linear/output/86078232809659036394/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v66_v110_v75_v24_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v24_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21]]",24090542351835597048,1.880067586898804,0.5068393857108562,0.488177130184602,/dnn2lr/models/linear/output/24090542351835597048/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6887884643471032,0.72762458540833
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v56_', 'v38_v56_', 'v38_v112_', 'v107_v112_', 'v112_v113_', 'v112_v125_', 'v62_v125_', 'v38_v125_', 'v75_v38_', 'v110_v56_', 'v30_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[18, 21], [14, 21], [14, 18], [9, 18], [18, 19], [18, 20], [10, 20], [14, 20], [5, 14], [4, 21], [8, 18]]",67167475623265024503,1.627424955368042,0.5072344032402284,0.4878711463313084,/dnn2lr/models/linear/output/67167475623265024503/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6883390816865331,0.7295923671105284
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v112_', 'v112_v125_', 'v38_v56_', 'v38_v72_', 'v112_v56_', 'v38_v52_v112_v56_', 'v112_v113_v56_', 'v72_v112_v56_', 'v30_v38_v112_', 'v31_v72_', 'v30_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[14, 18], [18, 20], [14, 21], [14, 16], [18, 21], [14, 15, 18, 21], [18, 19, 21], [16, 18, 21], [8, 14, 18], [0, 16], [8, 18]]",61424450022586807085,1.7021827697753906,0.5056560427552488,0.4886156103327424,/dnn2lr/models/linear/output/61424450022586807085/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.690424498095741,0.7270733252453307
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v56_', 'v112_v56_', 'v38_v125_', 'v110_v38_', 'v38_v112_', 'v38_v72_', 'v62_v38_', 'v107_v113_', 'v38_v113_', 'v62_v125_', 'v129_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[14, 21], [18, 21], [14, 20], [4, 14], [14, 18], [14, 16], [10, 14], [9, 19], [14, 19], [10, 20], [12, 21]]",12890975682984832390,1.6026344299316406,0.5087725104283475,0.4872361508587589,/dnn2lr/models/linear/output/12890975682984832390/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",dense,0.6859713967936548,0.72991492921367
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Month_Occupation_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [0, 1, 2, 3, 4], [0, 1, 3]]",40848182675514998530,1.8061983585357664,2.1369522320851684,2.14989832562084,/dnn2lr/models/linear/output/40848182675514998530/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",resnet,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Month_Occupation_', 'Month_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [0, 1], [0, 3]]",19842174117669308443,1.7776269912719729,2.131998787240258,2.144290755659342,/dnn2lr/models/linear/output/19842174117669308443/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",resnet,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Month_Occupation_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [0, 1], [1, 4]]",57223661675377375067,1.8488452434539795,2.133707939540701,2.1471683158973853,/dnn2lr/models/linear/output/57223661675377375067/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",resnet,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [1, 2], [0, 1]]",18210160517170344689,1.720916509628296,2.132985627933272,2.147151595722884,/dnn2lr/models/linear/output/18210160517170344689/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",resnet,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v31_v3_v110_v72_v112_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v110_v72_v112_', 'v31_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v72_v112_v125_', 'v31_v3_v72_v112_', 'v31_v110_v72_v112_v56_', 'v110_v72_v112_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v110_v72_v112_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 18], [0, 2, 4, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 4, 16, 18], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 16, 18, 20], [0, 2, 16, 18], [0, 4, 16, 18, 21], [4, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 4, 16, 18, 20]]",41750321056930456784,1.6147265434265137,0.5065346508300198,0.4881009310206184,/dnn2lr/models/linear/output/41750321056930456784/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",resnet,0.6900439271550708,0.7280608850492618
